DB,Collection,Metric,VectorDim,NumVectors,BatchID,BatchSize,ThreadCount,BatchTime(s),TotalInsertedSoFar,TotalTimeElapsed(s),CPU(%),Memory(MB)
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,8,4,2,0.011,32,0.123,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,9,4,2,0.011,36,0.129,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,10,4,2,0.011,40,0.135,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,11,4,2,0.013,44,0.142,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,12,4,2,0.014,48,0.152,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,13,4,2,0.010,52,0.153,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,14,4,2,0.012,56,0.160,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,15,4,2,0.016,60,0.168,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,16,4,2,0.014,64,0.174,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,17,4,2,0.010,68,0.180,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,18,4,2,0.012,72,0.186,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,19,4,2,0.013,76,0.191,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,20,4,2,0.013,80,0.200,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,21,4,2,0.014,84,0.205,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,22,4,2,0.011,88,0.212,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,23,4,2,0.012,92,0.218,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,24,4,2,0.020,96,0.231,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,25,4,2,0.024,100,0.241,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,26,4,2,0.019,104,0.249,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,27,4,2,0.020,108,0.261,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,28,4,2,0.018,112,0.267,0.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,29,4,2,0.021,116,0.282,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,30,4,2,0.019,120,0.287,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,31,4,2,0.017,124,0.300,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,32,4,2,0.026,128,0.316,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,33,4,2,0.023,132,0.322,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,34,4,2,0.013,136,0.327,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,35,4,2,0.010,140,0.334,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,36,4,2,0.014,144,0.340,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,37,4,2,0.011,148,0.346,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,38,4,2,0.011,152,0.352,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,39,4,2,0.013,156,0.359,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,40,4,2,0.015,160,0.367,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,41,4,2,0.012,164,0.373,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,42,4,2,0.015,168,0.382,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,43,4,2,0.017,172,0.394,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,44,4,2,0.014,176,0.397,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,45,4,2,0.013,180,0.401,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,46,4,2,0.009,184,0.406,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,47,4,2,0.012,188,0.414,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,48,4,2,0.015,192,0.421,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,49,4,2,0.014,196,0.428,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,50,4,2,0.014,200,0.435,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,51,4,2,0.014,204,0.444,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,52,4,2,0.013,208,0.448,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,53,4,2,0.012,212,0.457,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,54,4,2,0.015,216,0.463,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,55,4,2,0.049,220,0.505,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,56,4,2,0.042,224,0.507,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,58,4,2,0.046,228,0.552,94.4,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,57,4,2,0.048,232,0.553,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,59,4,2,0.009,236,0.560,66.7,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,60,4,2,0.010,240,0.565,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,61,4,2,0.008,244,0.569,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,62,4,2,0.011,248,0.574,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,63,4,2,0.013,252,0.582,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,64,4,2,0.013,256,0.587,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,65,4,2,0.013,260,0.595,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,66,4,2,0.011,264,0.598,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,67,4,2,0.009,268,0.603,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,68,4,2,0.013,272,0.610,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,69,4,2,0.014,276,0.617,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,70,4,2,0.018,280,0.629,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,71,4,2,0.019,284,0.636,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,72,4,2,0.017,288,0.646,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,73,4,2,0.015,292,0.651,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,74,4,2,0.018,296,0.664,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,75,4,2,0.028,300,0.679,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,76,4,2,0.021,304,0.685,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,77,4,2,0.012,308,0.692,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,78,4,2,0.011,312,0.696,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,79,4,2,0.011,316,0.702,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,80,4,2,0.012,320,0.709,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,81,4,2,0.012,324,0.716,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,82,4,2,0.009,328,0.717,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,83,4,2,0.013,332,0.727,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,84,4,2,0.019,336,0.736,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,85,4,2,0.014,340,0.742,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,86,4,2,0.009,344,0.748,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,87,4,2,0.009,348,0.752,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,88,4,2,0.015,352,0.761,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,89,4,2,0.015,356,0.767,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,90,4,2,0.011,360,0.772,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,91,4,2,0.012,364,0.780,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,92,4,2,0.013,368,0.785,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,93,4,2,0.015,372,0.795,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,94,4,2,0.017,376,0.801,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,95,4,2,0.016,380,0.810,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,96,4,2,0.014,384,0.816,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,97,4,2,0.007,388,0.817,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,98,4,2,0.008,392,0.826,85.7,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,99,4,2,0.009,396,0.828,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,100,4,2,0.008,400,0.832,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,101,4,2,0.013,404,0.839,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,102,4,2,0.016,408,0.850,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,103,4,2,0.016,412,0.855,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,104,4,2,0.013,416,0.861,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,105,4,2,0.018,420,0.874,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,106,4,2,0.017,424,0.878,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,107,4,2,0.010,428,0.884,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,108,4,2,0.012,432,0.892,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,109,4,2,0.012,436,0.897,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,110,4,2,0.015,440,0.905,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,111,4,2,0.018,444,0.915,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,112,4,2,0.017,448,0.924,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,113,4,2,0.011,452,0.926,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,114,4,2,0.011,456,0.933,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,115,4,2,0.013,460,0.938,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,116,4,2,0.010,464,0.944,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,117,4,2,0.013,468,0.952,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,118,4,2,0.013,472,0.957,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,119,4,2,0.010,476,0.963,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,120,4,2,0.013,480,0.969,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,121,4,2,0.012,484,0.975,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,122,4,2,0.011,488,0.981,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,123,4,2,0.012,492,0.986,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,124,4,2,0.014,496,0.995,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,125,4,2,0.014,500,1.000,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,126,4,2,0.011,504,1.005,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,127,4,2,0.015,508,1.016,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,128,4,2,0.017,512,1.024,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,129,4,2,0.013,516,1.028,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,130,4,2,0.014,520,1.036,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,131,4,2,0.015,524,1.044,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,132,4,2,0.017,528,1.054,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,133,4,2,0.017,532,1.060,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,134,4,2,0.019,536,1.073,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,135,4,2,0.016,540,1.078,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,136,4,2,0.009,544,1.083,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,137,4,2,0.012,548,1.088,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,138,4,2,0.013,552,1.096,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,139,4,2,0.012,556,1.102,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,140,4,2,0.013,560,1.109,83.3,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,141,4,2,0.016,564,1.118,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,142,4,2,0.018,568,1.127,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,143,4,2,0.016,572,1.134,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,144,4,2,0.022,576,1.149,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,145,4,2,0.026,580,1.159,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,146,4,2,0.011,584,1.160,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,147,4,2,0.008,588,1.167,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,148,4,2,0.012,592,1.172,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,149,4,2,0.012,596,1.181,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,150,4,2,0.013,600,1.186,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,151,4,2,0.013,604,1.198,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,152,4,2,0.013,608,1.199,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,153,4,2,0.012,612,1.205,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,154,4,2,0.012,616,1.212,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,155,4,2,0.016,620,1.220,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,156,4,2,0.021,624,1.232,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,157,4,2,0.016,628,1.236,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,158,4,2,0.021,632,1.253,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,159,4,2,0.026,636,1.262,83.3,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,160,4,2,0.014,640,1.267,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,161,4,2,0.012,644,1.275,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,162,4,2,0.012,648,1.280,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,163,4,2,0.012,652,1.286,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,164,4,2,0.016,656,1.295,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,165,4,2,0.011,660,1.298,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,166,4,2,0.009,664,1.306,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,167,4,2,0.013,668,1.311,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,168,4,2,0.013,672,1.316,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,169,4,2,0.011,676,1.323,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,170,4,2,0.011,680,1.329,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,171,4,2,0.012,684,1.334,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,172,4,2,0.012,688,1.340,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,173,4,2,0.012,692,1.346,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,174,4,2,0.011,696,1.351,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,175,4,2,0.011,700,1.359,83.3,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,176,4,2,0.012,704,1.364,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,177,4,2,0.013,708,1.370,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,178,4,2,0.014,712,1.378,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,179,4,2,0.013,716,1.382,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,180,4,2,0.012,720,1.390,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,181,4,2,0.014,724,1.398,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,182,4,2,0.014,728,1.403,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,183,4,2,0.013,732,1.410,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,184,4,2,0.012,736,1.416,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,185,4,2,0.013,740,1.423,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,186,4,2,0.014,744,1.432,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,187,4,2,0.014,748,1.437,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,188,4,2,0.015,752,1.445,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,189,4,2,0.014,756,1.452,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,190,4,2,0.012,760,1.458,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,191,4,2,0.015,764,1.467,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,192,4,2,0.019,768,1.478,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,193,4,2,0.019,772,1.485,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,194,4,2,0.020,776,1.497,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,195,4,2,0.018,780,1.531,91.7,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,196,4,2,0.016,784,1.534,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,197,4,2,0.017,788,1.535,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,198,4,2,0.011,792,1.537,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,199,4,2,0.008,796,1.543,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,200,4,2,0.016,800,1.544,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,201,4,2,0.021,804,1.550,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,202,4,2,0.022,808,1.562,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,203,4,2,0.018,812,1.568,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,204,4,2,0.015,816,1.577,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,205,4,2,0.016,820,1.584,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,206,4,2,0.015,824,1.592,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,207,4,2,0.016,828,1.601,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,208,4,2,0.015,832,1.612,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,209,4,2,0.018,836,1.623,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,210,4,2,0.023,840,1.632,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,211,4,2,0.020,844,1.641,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,212,4,2,0.020,848,1.651,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,213,4,2,0.021,852,1.664,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,214,4,2,0.019,856,1.671,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,215,4,2,0.022,860,1.682,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,216,4,2,0.024,864,1.695,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,217,4,2,0.016,868,1.700,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,218,4,2,0.013,872,1.708,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,219,4,2,0.011,876,1.711,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,220,4,2,0.014,880,1.720,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,221,4,2,0.019,884,1.730,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,222,4,2,0.016,888,1.736,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,223,4,2,0.012,892,1.742,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,224,4,2,0.017,896,1.754,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,225,4,2,0.021,900,1.763,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,226,4,2,0.015,904,1.768,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,227,4,2,0.016,908,1.779,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,228,4,2,0.018,912,1.786,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,229,4,2,0.016,916,1.795,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,230,4,2,0.020,920,1.806,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,231,4,2,0.020,924,1.815,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,232,4,2,0.017,928,1.823,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,233,4,2,0.014,932,1.829,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,234,4,2,0.015,936,1.838,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,235,4,2,0.013,940,1.842,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,236,4,2,0.013,944,1.851,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,237,4,2,0.017,948,1.859,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,238,4,2,0.024,952,1.876,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,239,4,2,0.024,956,1.883,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,240,4,2,0.015,960,1.891,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,241,4,2,0.013,964,1.899,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,242,4,2,0.012,968,1.903,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,243,4,2,0.013,972,1.915,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,244,4,2,0.012,976,1.920,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,245,4,2,0.010,980,1.922,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,246,4,2,0.012,984,1.932,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,247,4,2,0.011,988,1.934,100.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,248,4,2,0.012,992,1.939,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,249,4,2,0.012,996,1.945,0.0,107.8
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,250,4,2,0.016,1000,1.954,100.0,107.7
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,1,4,4,0.016,4,0.020,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,3,4,4,0.027,8,0.035,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,4,4,4,0.031,12,0.043,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,2,4,4,0.039,16,0.044,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,6,4,4,0.023,20,0.058,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,5,4,4,0.044,24,0.063,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,7,4,4,0.026,28,0.068,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,8,4,4,0.036,32,0.081,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,9,4,4,0.029,36,0.087,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,10,4,4,0.027,40,0.090,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,11,4,4,0.031,44,0.099,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,12,4,4,0.020,48,0.102,0.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,13,4,4,0.014,52,0.104,100.0,108.2
Milvus,NewsArticle_L2_32d_1000v,L2,32,1000,14,4,4,0.035,56,0.125,100.0,108.3
